Folder,Offset,SLP,R1p,R1p_err,RedChiSq
939,765,800,5.2493423156615275,0.16445434955629432,1.4240791240257458
938,510,800,6.750386643447494,0.1701605894909876,0.13914386666145354
933,-2295,800,3.938044282092186,0.1383250784375473,1.1853045649543947
932,-2040,800,4.148895651787434,0.1501289015016555,2.3421533950088658
931,-1785,800,4.134515649891486,0.1411061182390136,3.4452084661838795
930,-1530,800,4.347905082648789,0.13987057314598314,1.6055001309688226
937,255,800,8.362820296855226,0.19312527755166764,2.4816529418761317
936,10,800,9.325123799916307,0.2051023569613095,0.920387703384186
935,-2805,800,3.2716482836572918,0.1329212094543192,2.2288535889552077
934,-2550,800,3.6007428324569317,0.1505129502222536,3.04211712678128
995,5247,1500,2.378494974197047,0.13225527701992076,0.5182584846615197
994,4770,1500,2.4520337211312935,0.12847523676375042,2.917515221978224
997,-636,2000,8.92403558583852,0.19467353346701896,9.679054938589147
996,-10,2000,9.101015660602561,0.20629363133881923,3.706080138677271
991,3339,1500,2.9021607739994097,0.1359608623844901,1.6686694357713858
990,2862,1500,3.1827767866886822,0.15219913158520493,4.396258004761402
993,4293,1500,2.5080930457688617,0.12787990937039315,1.3971705633491627
992,3816,1500,2.5936860816642846,0.13339599061589708,0.8797386241759927
999,-1908,2000,6.162789375571755,0.17894246227992772,3.3335852440048352
998,-1272,2000,7.50100273272452,0.18865568916238556,8.056556596547383
1014,3816,2000,3.19162197311404,0.13067429868593863,1.3312709017599917
1015,4452,2000,2.831015544845674,0.1397183932229778,2.583493250678152
1016,5088,2000,2.6876249309997697,0.1472990799851607,1.3705598879934657
1017,5724,2000,2.559459306184978,0.14043681440454495,0.7294234346085663
1010,1272,2000,6.32088195232402,0.17194801487790817,0.08812799033324742
1011,1908,2000,5.198085187055363,0.15984751770251118,2.877814318694476
928,-1020,800,5.333159722521599,0.16378026134290619,2.4605500500442186
929,-1275,800,4.826768569888255,0.15611775756930704,3.3423603844956937
1012,2544,2000,4.18718783690511,0.1538558079950721,0.4039006946059504
920,1272,500,2.806004112928475,0.13236597398190522,1.9181853770718724
921,1431,500,2.5005463523455727,0.13807095585763668,0.749887762825486
922,1590,500,2.397150368421541,0.13018245449139815,0.8905314877611143
923,1749,500,2.3640364699126017,0.14631393017733474,0.31771309033342454
924,-10,800,9.686672604414602,0.21273649334020073,5.891064882546765
925,-255,800,9.030564712561242,0.23506864048453868,2.375716687909286
926,-510,800,7.729177279518605,0.20081753557928916,3.412293775417924
927,-765,800,6.580867609533471,0.1767985792832915,2.1137763547545774
1019,6996,2000,2.3725565795809214,0.1302423669010893,1.7478176141178414
988,1908,1500,4.314142008999706,0.16645775283524286,0.6757141058185884
989,2385,1500,3.4733352031428355,0.15907335932060093,1.403298006002269
982,-4770,1500,2.5689225525438344,0.14317092389443395,1.0882638241619478
983,-5247,1500,2.446679174187754,0.14211234060725123,2.7875211207985284
980,-3816,1500,2.918794001229854,0.14357736703473456,2.727176404296621
981,-4293,1500,2.599288940254505,0.14489029691197158,1.76236539618722
986,954,1500,6.586008045758863,0.1741650316430828,1.8366198866900723
987,1431,1500,4.989740192378191,0.1630341314832977,3.9036993944557294
984,10,1500,9.02229167089329,0.20738937771110802,5.2456367634412295
985,477,1500,7.970428338919944,0.18214578324930805,0.6589002918840469
919,1113,500,2.8671264068497533,0.13179869786927814,1.5465864360234167
918,954,500,3.3482336471836094,0.1286230923165154,2.776838599178308
915,477,500,5.55540312372476,0.1607379111727857,0.10706640951742917
914,318,500,6.953366967734175,0.19285746791742392,0.9110550229122308
917,795,500,3.655468851874937,0.1494340498998456,1.5095600792403523
916,636,500,4.5275859327675665,0.14563843314740205,1.3768540452789526
911,-1749,500,3.1390005032407577,0.14391796692366354,1.5638979240593978
910,-1590,500,3.2010169263910426,0.14430666140319448,0.6778367968998774
913,159,500,8.477805039153274,0.202991805860086,1.157896697980853
912,10,500,9.20869641157382,0.2023556196198717,1.8802770311105856
902,-318,500,7.668992460501909,0.19899082909834837,4.216473853180982
903,-477,500,6.247780678255244,0.18528108139097996,3.0076183686873645
900,-10,500,9.763677244879357,0.2129653494399523,4.222514942734155
901,-159,500,9.194889863294433,0.2284214475224472,2.8216321123539854
906,-954,500,3.9900810404941587,0.15422861424193243,2.630087299722265
907,-1113,500,3.504603651522292,0.14869672030572234,0.8220312899718459
904,-636,500,5.112767493740167,0.16197415935001683,3.95811610832123
905,-795,500,4.4901456962634345,0.14166036921993125,0.7949573427717636
908,-1272,500,3.35986101992879,0.15843626387314655,1.7225622872384498
909,-1431,500,3.156481093655112,0.14494870889789221,1.099107235973443
1009,636,2000,7.885943977933922,0.1922017437060662,0.6623109141605529
1008,10,2000,8.726544912881815,0.19928470335166495,5.374589177337502
1007,-6996,2000,2.3733346701803724,0.14354690511110194,4.493622367337856
1006,-6360,2000,2.545737669754268,0.12608866086067896,5.021941724659271
1005,-5724,2000,2.642650771072168,0.12789571007819553,2.4319677376618913
1004,-5088,2000,2.8301768496732778,0.14152788064321664,1.5287907582178528
1003,-4452,2000,3.151624449222149,0.143037298253926,1.6919379471180402
1002,-3816,2000,3.622360466265316,0.14841229727792987,1.7540940387258628
1001,-3180,2000,4.2737002691899795,0.15876365057114733,0.7010447297509278
1000,-2544,2000,5.100540284686883,0.15344654308099906,1.9540944418433897
977,-2385,1500,4.758228140481459,0.15721761789450703,2.965945386901343
976,-1908,1500,5.607916191152655,0.16539220508196503,0.5759060215043862
975,-1431,1500,6.580038177599821,0.18781366610507458,3.3496344177440256
974,-954,1500,7.762476530281385,0.18406880546344973,2.6856778714951766
973,-477,1500,8.990276402894182,0.20674543493813785,3.402032659348798
972,-10,1500,9.406651576614673,0.2141347727099684,3.6711100960727276
971,4202,1200,2.2475320509769485,0.12250765986073481,0.2786260996384574
970,3820,1200,2.404090999736722,0.13324164994302307,0.36114736157435057
1013,3180,2000,3.6701833011438563,0.14943140420576795,2.8977467946087816
979,-3339,1500,3.429947356256186,0.1412176133298059,4.104258195898922
978,-2862,1500,4.063919881709075,0.14655448566608828,4.598189058380651
964,1528,1200,4.208407254624481,0.15353577072200825,2.569639024146223
965,1910,1200,3.5597350314524534,0.14137193106001888,1.2109442283756808
966,2292,1200,3.138376547193063,0.12392400623191646,3.2813253346952203
967,2674,1200,2.877676899311035,0.13919377331217667,3.138784959416741
960,10,1200,8.972124553789293,0.20699855063475234,0.3357097320189175
961,382,1200,7.969475769295146,0.18399288670240285,3.4859809774350867
962,764,1200,6.5399144086708985,0.1810829703214198,0.42461537598018756
963,1146,1200,5.149164958749124,0.16120493062069682,0.8221665116042801
968,3056,1200,2.645121889712517,0.1256807957293928,6.1769579985787955
969,3438,1200,2.5532556577270378,0.14446119232565097,0.6300324981654793
959,-4202,1200,2.501143687265838,0.13338293688588362,1.860062772475601
958,-3820,1200,2.6190577123044427,0.13390837361480354,1.228204630132498
951,-1146,1200,6.664831356031399,0.16324274607866782,0.8762778192884205
950,-764,1200,7.806552843370215,0.2028357368481187,5.095815321704642
953,-1910,1200,5.017585562915709,0.16138734383361744,0.4346420999158643
952,-1528,1200,5.6515059405320125,0.1708792848139508,1.7336321829279153
955,-2674,1200,4.070258098941353,0.13411460874904443,3.0813451503102134
954,-2292,1200,4.675881522190928,0.1491544304963229,1.0412756280916389
957,-3438,1200,3.0327195397523283,0.16030066253126474,0.9202832756034329
956,-3056,1200,3.35690610876452,0.13469340671377475,1.9249328805261827
1018,6360,2000,2.4212211049385517,0.14251384950707108,2.7470786139499537
948,-10,1200,9.432634538396771,0.22427691511204706,6.162451973947467
949,-382,1200,8.705822228941717,0.1838115246367711,4.9969846765661465
946,2550,800,2.348540276498671,0.12828533921938937,1.1550697258949105
947,2805,800,2.240514608711024,0.1305228381553407,1.8774764238047823
944,2040,800,2.636487003717258,0.14031823044749184,3.5157805611809576
945,2295,800,2.6000482937363016,0.14040117820185896,0.3812110633648274
942,1530,800,3.172820621159459,0.14795498738935034,1.720913635456145
943,1785,800,2.7671407635831535,0.13967461532424313,6.640418825910818
940,1020,800,4.403738750782265,0.1554608336074673,0.5153096687194395
941,1275,800,3.6412447151336513,0.14551964697431455,0.8123963245313542
